food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
70030.0,"Teppanyaki Dinner, Portabello w/Rice* & Miso Soup",8 1/2 OZ PORT.+RICE&SOUP,1517.0,1252,138.8g,26.6g,0.4g,111.9mg,4901.4mg,25.4g,79.1g,9.6g,32.9g,14%,33%,82%,50%,lunch & dinner,Turner,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, cream, milk, pepper, egg, onion, wheat, ","Vegetable Mix (FRESH YELLOW ONIONS, FRESH ZUCCHINI SQUASH, FRESH MUSHROOMS, SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER), Miso Soup** (WATER, TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), SOYBEAN (organic whole soybean, koji (cultured organic soybeans), water, sea  salt, and a trace of toasted barley flour), FRESH GREEN ONIONS), Yum Yum Sauce* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), WATER, SUGAR (sugar), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), KETCHUP (tomatoes, high fructose corn syrup, vinegar, corn syrup, salt, less than 2% of: spices, onion powder, garlic powder, natural flavors. ), PAPRIKA (paprika and silicon dioxide (added to make free flowing) ), GARLIC POWDER (garlic powder.)), Fried Rice* (RICE (milled rice), FRESH EGGS, SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), FRESH GREEN ONIONS, FRESH CARROTS, SOY OIL (soybean oil), SOY OIL (soybean oil), FRESH GARLIC, GINGER ROOT, KOSHER SALT (salt, yellow prussiate of soda)), Mustard Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), WATER, FRESH ONIONS, CREAM (heavy cream, milk, contains less than 0.5% of mono and diglycerides, polysorbate 80, carrageenan. contains: milk), DRY MUSTARD (mustard), GARLIC POWDER (garlic powder.)), PORTABELLO MUSHROOMS, SOY OIL (soybean oil), Shallot Soy Sauce** (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), FRESH ROMA TOMATOES, SHALLOTS, FRESH GREEN ONIONS, RED PEPPER (crushed red pepper)), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER"
70031.0,"Teppanyaki Dinner, Salmon w/Rice & Miso Soup",10 OZ SALMON+RICE&SOUP,1226.0,782,86.7g,19.8g,0.5g,183.3mg,5917.9mg,46.6g,76.5g,7.9g,30.1g,16%,36%,85%,52%,lunch & dinner,Turner,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten","soy, cream, milk, pepper, egg, onion, wheat, ","Vegetable Mix (FRESH YELLOW ONIONS, FRESH ZUCCHINI SQUASH, FRESH MUSHROOMS, SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER), Miso Soup** (WATER, TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), SOYBEAN (organic whole soybean, koji (cultured organic soybeans), water, sea  salt, and a trace of toasted barley flour), FRESH GREEN ONIONS), Yum Yum Sauce* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), WATER, SUGAR (sugar), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), KETCHUP (tomatoes, high fructose corn syrup, vinegar, corn syrup, salt, less than 2% of: spices, onion powder, garlic powder, natural flavors. ), PAPRIKA (paprika and silicon dioxide (added to make free flowing) ), GARLIC POWDER (garlic powder.)), Fried Rice* (RICE (milled rice), FRESH EGGS, SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), FRESH GREEN ONIONS, FRESH CARROTS, SOY OIL (soybean oil), SOY OIL (soybean oil), FRESH GARLIC, GINGER ROOT, KOSHER SALT (salt, yellow prussiate of soda)), Mustard Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), WATER, FRESH ONIONS, CREAM (heavy cream, milk, contains less than 0.5% of mono and diglycerides, polysorbate 80, carrageenan. contains: milk), DRY MUSTARD (mustard), GARLIC POWDER (garlic powder.)), SUSHI GRADE SALMON, Shallot Soy Sauce** (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), FRESH ROMA TOMATOES, SHALLOTS, FRESH GREEN ONIONS, RED PEPPER (crushed red pepper)), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), SOY OIL (soybean oil), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER"
70032.0,"Teppanyaki Dinner, Shrimp w/Rice & Miso Soup",8 1/2 OZ SHRIMP+RICE&SOUP,1173.0,717,79.4g,18.1g,0.5g,411mg,6240.5mg,54.6g,77.1g,9.8g,27.3g,29%,34%,90%,117%,lunch & dinner,Turner,"Milk, Eggs, Crustacean Shellfish, Wheat, Soybeans, Gluten","soy, cream, milk, pepper, egg, onion, wheat, ","Vegetable Mix (FRESH YELLOW ONIONS, FRESH ZUCCHINI SQUASH, FRESH MUSHROOMS, SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER), Miso Soup** (WATER, TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), SOYBEAN (organic whole soybean, koji (cultured organic soybeans), water, sea  salt, and a trace of toasted barley flour), FRESH GREEN ONIONS), Yum Yum Sauce* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), WATER, SUGAR (sugar), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), KETCHUP (tomatoes, high fructose corn syrup, vinegar, corn syrup, salt, less than 2% of: spices, onion powder, garlic powder, natural flavors. ), PAPRIKA (paprika and silicon dioxide (added to make free flowing) ), GARLIC POWDER (garlic powder.)), Fried Rice* (RICE (milled rice), FRESH EGGS, SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), FRESH GREEN ONIONS, FRESH CARROTS, SOY OIL (soybean oil), SOY OIL (soybean oil), FRESH GARLIC, GINGER ROOT, KOSHER SALT (salt, yellow prussiate of soda)), Mustard Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), WATER, FRESH ONIONS, CREAM (heavy cream, milk, contains less than 0.5% of mono and diglycerides, polysorbate 80, carrageenan. contains: milk), DRY MUSTARD (mustard), GARLIC POWDER (garlic powder.)), SHRIMP, LEMONS, SOY OIL (soybean oil), SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER"
70033.0,"Teppanyaki Dinner, Tofu w/Rice* & Miso Soup",8 1/2 OZ TOFU+RICE&SOUP,1235.0,813,90.1g,19g,0.4g,111.9mg,4916.4mg,44.1g,72.5g,10.5g,28.7g,20%,54%,82%,50%,lunch & dinner,Turner,"Milk, Eggs, Wheat, Soybeans, Gluten","soy, cream, milk, pepper, egg, onion, wheat, ","Vegetable Mix (FRESH YELLOW ONIONS, FRESH ZUCCHINI SQUASH, FRESH MUSHROOMS, SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER), Miso Soup** (WATER, TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), SOYBEAN (organic whole soybean, koji (cultured organic soybeans), water, sea  salt, and a trace of toasted barley flour), FRESH GREEN ONIONS), Yum Yum Sauce* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), WATER, SUGAR (sugar), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), KETCHUP (tomatoes, high fructose corn syrup, vinegar, corn syrup, salt, less than 2% of: spices, onion powder, garlic powder, natural flavors. ), PAPRIKA (paprika and silicon dioxide (added to make free flowing) ), GARLIC POWDER (garlic powder.)), Fried Rice* (RICE (milled rice), FRESH EGGS, SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), FRESH GREEN ONIONS, FRESH CARROTS, SOY OIL (soybean oil), SOY OIL (soybean oil), FRESH GARLIC, GINGER ROOT, KOSHER SALT (salt, yellow prussiate of soda)), Mustard Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), WATER, FRESH ONIONS, CREAM (heavy cream, milk, contains less than 0.5% of mono and diglycerides, polysorbate 80, carrageenan. contains: milk), DRY MUSTARD (mustard), GARLIC POWDER (garlic powder.)), TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), Shallot Soy Sauce** (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), FRESH ROMA TOMATOES, SHALLOTS, FRESH GREEN ONIONS, RED PEPPER (crushed red pepper)), SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER"
70034.0,"Teppanyaki Dinner, Tuna w/Rice & Soup",8 1/2 OZ TUNA+RICE&SOUP,1160.0,694,77g,18.1g,0.4g,165mg,4940.3mg,54.2g,72.5g,7.4g,28.7g,15%,37%,137%,50%,lunch & dinner,Turner,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten","soy, cream, milk, pepper, egg, onion, wheat, ","Vegetable Mix (FRESH YELLOW ONIONS, FRESH ZUCCHINI SQUASH, FRESH MUSHROOMS, SOY OIL (soybean oil), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER), Miso Soup** (WATER, TOFU (organic tofu (water, organic soybeans, and natural nigari, derived from  sea water, and/or calcium chloride)), SOYBEAN (organic whole soybean, koji (cultured organic soybeans), water, sea  salt, and a trace of toasted barley flour), FRESH GREEN ONIONS), Yum Yum Sauce* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), WATER, SUGAR (sugar), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), KETCHUP (tomatoes, high fructose corn syrup, vinegar, corn syrup, salt, less than 2% of: spices, onion powder, garlic powder, natural flavors. ), PAPRIKA (paprika and silicon dioxide (added to make free flowing) ), GARLIC POWDER (garlic powder.)), Fried Rice* (RICE (milled rice), FRESH EGGS, SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), FRESH GREEN ONIONS, FRESH CARROTS, SOY OIL (soybean oil), SOY OIL (soybean oil), FRESH GARLIC, GINGER ROOT, KOSHER SALT (salt, yellow prussiate of soda)), Mustard Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), WATER, FRESH ONIONS, CREAM (heavy cream, milk, contains less than 0.5% of mono and diglycerides, polysorbate 80, carrageenan. contains: milk), DRY MUSTARD (mustard), GARLIC POWDER (garlic powder.)), TUNA, Shallot Soy Sauce** (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), FRESH ROMA TOMATOES, SHALLOTS, FRESH GREEN ONIONS, RED PEPPER (crushed red pepper)), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), KOSHER SALT (salt, yellow prussiate of soda), CRACKED BLACK PEPPER"
70035.0,California Roll,8 PIECES,427.0,67,7.5g,1.1g,0g,0mg,1423.5mg,12.9g,76.4g,5.9g,11.9g,8%,20%,1%,7%,lunch & dinner,Turner,"Fish, Wheat, Soybeans, Gluten","gluten, wheat, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), IMITATION CRABMEAT (fish paste (golden threadfin bream fish, sugar, sodium tripolyphosphate), water, wheat starch, tapioca starch, sugar, sorbitol, salt, soybean oil, natural and artificial flavor, seasoning (fructose, ethanol, sugar, water, l-glutamic acid, citric acid, salt, sorbitol), calcium carbonate, carmine, paprika), AVOCADO, ENGLISH CUCUMBER, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70036.0,Crispy Salmon Skin Roll,8 PIECES,363.0,37,4.1g,0.4g,0g,13.3mg,1249mg,13.4g,66g,2.3g,9.4g,2%,17%,2%,4%,lunch & dinner,Turner,Fish,"gluten, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), ENGLISH CUCUMBER, SUSHI GRADE SALMON, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), FRESH GREEN ONIONS, SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70037.0,Salmon Nigiri Sushi,2 PIECES,160.0,27,3g,0.4g,0g,15.9mg,420.8mg,10.2g,21.6g,0.6g,4.3g,1%,14%,0%,1%,lunch & dinner,Turner,Fish,"gluten, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), SUSHI GRADE SALMON, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70038.0,Shrimp Nigiri Sushi,2 PIECES,159.0,16,1.8g,0.2g,0g,71.4mg,729mg,12.2g,22.1g,0.6g,4.3g,3%,13%,2%,1%,lunch & dinner,Turner,Crustacean Shellfish,"gluten, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), SUSHI GRADE SHRIMP, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70039.0,Shrimp Roll Sushi,8 PIECES,434.0,64,7.1g,0.8g,0g,110.1mg,1844mg,20.3g,69.6g,2.1g,10.6g,6%,17%,4%,2%,lunch & dinner,Turner,"Eggs, Crustacean Shellfish, Soybeans","gluten, egg, pepper, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), SUSHI GRADE SHRIMP, ENGLISH CUCUMBER, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), Spicy Mayo* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), SRIRACHA HOT PEPPER SAUCE (chili, sugar, salt, garlic, distilled vinegar, potassium sorbate, sodium  bisulfite as preservatives, and xanthan gum.)), SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70040.0,Spicy Tuna Roll Sushi,8 PIECES,406.0,58,6.4g,0.7g,0g,14mg,1376.2mg,15.7g,69.2g,2.3g,10.7g,2%,18%,2%,4%,lunch & dinner,Turner,"Eggs, Fish, Soybeans","gluten, egg, pepper, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), ENGLISH CUCUMBER, SUSHI GRADE TUNA, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), Spicy Mayo* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), SRIRACHA HOT PEPPER SAUCE (chili, sugar, salt, garlic, distilled vinegar, potassium sorbate, sodium  bisulfite as preservatives, and xanthan gum.)), FRESH GREEN ONIONS, SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70041.0,"Sushi, Hamachi Nigiri",2 PIECES,199.0,61,6.8g,1.4g,0g,21.6mg,420.5mg,12.5g,21.6g,0.6g,4.3g,0%,13%,0%,42%,lunch & dinner,Turner,Fish,"gluten, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), YELLOWTAIL HAMACHI LOIN (yellowtail, salt, soft brown sugar, l-sodium sorbate, vitamin e, sodium citrate, tasteless smoke (preservative to promote color retention)), PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70042.0,"Sushi, Hamachi Roll",8 PIECES,396.0,65,7.2g,1.2g,0g,18mg,1248.7mg,15.4g,66g,2.3g,9.4g,1%,16%,1%,38%,lunch & dinner,Turner,Fish,"gluten, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), ENGLISH CUCUMBER, YELLOWTAIL HAMACHI LOIN (yellowtail, salt, soft brown sugar, l-sodium sorbate, vitamin e, sodium citrate, tasteless smoke (preservative to promote color retention)), PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), FRESH GREEN ONIONS, SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70043.0,"Sushi, Salmon Cream Cheese Roll",8 PIECES,456.0,120,13.3g,3.7g,0.1g,28.9mg,1297.9mg,15.7g,67.4g,3.1g,9.9g,3%,20%,5%,4%,lunch & dinner,Turner,"Milk, Fish","gluten, cream, cheese, milk, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), ENGLISH CUCUMBER, SUSHI GRADE SALMON, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), CREAM CHEESE (pasteurized milk and cream, cheese culture, salt, stabilizers (carob bean and/or xanthan and/or guar gums). contains: milk ), SESAME SEEDS (whole sesame seeds), FRESH GREEN ONIONS, SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70044.0,"Sushi, Spicy Crab Cream Cheese Roll",8 PIECES,502.0,136,15.1g,4.2g,0.1g,18.5mg,1556.8mg,13g,78g,5.2g,13.2g,8%,20%,5%,6%,lunch & dinner,Turner,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten","gluten, wheat, cream, cheese, milk, egg, pepper, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), IMITATION CRABMEAT (fish paste (golden threadfin bream fish, sugar, sodium tripolyphosphate), water, wheat starch, tapioca starch, sugar, sorbitol, salt, soybean oil, natural and artificial flavor, seasoning (fructose, ethanol, sugar, water, l-glutamic acid, citric acid, salt, sorbitol), calcium carbonate, carmine, paprika), ENGLISH CUCUMBER, AVOCADO, PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), CREAM CHEESE (pasteurized milk and cream, cheese culture, salt, stabilizers (carob bean and/or xanthan and/or guar gums). contains: milk ), Spicy Mayo* (MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), SRIRACHA HOT PEPPER SAUCE (chili, sugar, salt, garlic, distilled vinegar, potassium sorbate, sodium  bisulfite as preservatives, and xanthan gum.)), SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70045.0,"Sushi, Unagi (Eel) Nigiri",2 PIECES,223.0,66,7.4g,3.6g,0g,20mg,828.4mg,9.5g,26.7g,1g,4.6g,2%,3%,4%,1%,lunch & dinner,Turner,"Fish, Wheat, Soybeans, Gluten","gluten, wheat, soy, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), BROILED EEL (eel, soysauce (water, soybeans, wheat, salt, ethanol), water, sugar, fermented seasoning (water, rice, ethanol), glucose syrup, high fructose corn syrup, tapioca starch, ethanol, xanthan gum, salt, annatto extract color, caramel color), Eel Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), RICE WINE SAKE (rice, water and culture), CORNSTARCH), Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
70046.0,"Sushi, Unagi (Eel) Roll",8 PIECES,486.0,113,12.6g,3.8g,0g,16.7mg,1677.5mg,16.6g,73.8g,3.4g,11.7g,3%,20%,5%,4%,lunch & dinner,Turner,"Fish, Wheat, Soybeans, Gluten","gluten, wheat, soy, ","Sushi Rice** (WATER, NISHIKI RICE (brown rice. ), Sushi Vinegar** (RICE VINEGAR (distilled vinegar (made from alcohol with rice and sake cake extract) and salt/ diluted with water to 4.5% acidity (45 grain).  gluten free. ), SUGAR (sugar), KOSHER SALT (salt, yellow prussiate of soda))), ENGLISH CUCUMBER, BROILED EEL (eel, soysauce (water, soybeans, wheat, salt, ethanol), water, sugar, fermented seasoning (water, rice, ethanol), glucose syrup, high fructose corn syrup, tapioca starch, ethanol, xanthan gum, salt, annatto extract color, caramel color), Eel Sauce (SOY SAUCE (water, wheat, soybeans, salt, sodium benzoate less than 1/10 of 1% as a  preservative.), MIRIN WINE (corn syrup, high fructose corn syrup, water, fermented rice seasoning, vinegar, sodium benzoate: less than 1/10 of 1% as a preservative.  contains: sulfites ), RICE WINE SAKE (rice, water and culture), CORNSTARCH), PICKLED GINGER (ginger, water, salt, acetic acid, sorbitol, aspartame (contains phenylalanine), citric acid, malic acid, potassium sorbate as preservative, fda certified food color red no. 40. phenylketonurics contains phenylalanine. ), SESAME SEEDS (whole sesame seeds), FRESH GREEN ONIONS, SEAWEED, Wasabi (WATER, WASABI (horseradish, mustard, corn starch, ascorbic acid (for color retention),  artificial color (fd&c yellow #5, fd&c Blue #1), citric acid. ))"
