food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
50011.0,Quarterpound Hot Dog,1 HOT DOG,431.0,294,32.6g,12.5g,1.5g,60.2mg,1323.9mg,17g,25g,1g,3g,4%,16%,2%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","beef, wheat, gluten, soy, ","HOT DOGS (beef, water, contains 2% or less of salt, sorbitol, flavor, sugar, potassium lactate, sodium phosphates, paprika, sodium diacetate, sodium erythorbate,  sodium nitrite, natural smoked flavor, paprika extract. ), HOT DOG BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of each of the following: wheat gluten, vegetable  oil (soybean oil or canola oil), salt, dough conditioners (sodium  stearoyl lactylate, calcium stearoyl-2-lactylate, monoglycerides,  calcium peroxide, datem), soy flour, calcium sulfate, calcium propionate  (to retard spoilage),  monocalcium phosphate, yeast food (ammonium  sulfate).  if seeded, sesame seeds added.  if yellow, contains turmeric,  paprika and corn flour.)"
50012.0,Spicy Chicken Filet Sandwich,1 SANDWICH,398.0,149,16.5g,2.8g,0g,52.1mg,1213.6mg,25.8g,40.2g,2.2g,2g,6%,17%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","chicken, onion, wheat, gluten, soy, ","SPICY CHICKEN FILET (boneless, skinless, chicken breast with rib meat, water, seasoning, (salt, chicken stock, garlic powder, maltodextrin, onion powder, sugar, flavors and dextrose), sodium phosphates, salt, modified food starch. breaded with: wheat flour, water, salt, modified wheat starch, spices, bleached wheat flour, leavening (sodium acid pyrophosphate, sodium bicarbonate), yellow corn flour, wheat gluten, extractives of paprika, annatto and turmeric, dextrose, spice extractive, caramel color.breading set in vegetable oil.), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. )"
50013.0,Spicy Chicken Filet/Cheese Sandwich,1 SANDWICH,447.0,180,20g,4.8g,0g,61.8mg,1418.5mg,27.8g,40.7g,2.2g,2g,14%,17%,3%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","chicken, onion, wheat, gluten, soy, cheese, milk, cream, ","SPICY CHICKEN FILET (boneless, skinless, chicken breast with rib meat, water, seasoning, (salt, chicken stock, garlic powder, maltodextrin, onion powder, sugar, flavors and dextrose), sodium phosphates, salt, modified food starch. breaded with: wheat flour, water, salt, modified wheat starch, spices, bleached wheat flour, leavening (sodium acid pyrophosphate, sodium bicarbonate), yellow corn flour, wheat gluten, extractives of paprika, annatto and turmeric, dextrose, spice extractive, caramel color.breading set in vegetable oil.), HAMBURGER BUN (unbleached enriched wheat flour [flour, malted barley flour, niacin,  reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2),  folic acid (a b vitamin)], water, high fructose corn syrup, yeast,  contains 2% or less of the following: wheat gluten, vegetable oil  (soybean oil or canola oil), salt, dough conditioners (sodium stearoyl  lactylate, calcium stearoyl-2-lactylate, monoglycerides, calcium  peroxide, datem), soy flour, calcium sulfate, calcium propionate (to  retard spoilage), monocalcium phosphate, yeast food (ammonium sulfate).  if seeded sesame seeds added. if yellow contains turmeric, paprika, and  corn flour. ), AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50014.0,Sriracha Chicken Bites,8 OZ,546.0,235,26.1g,5.9g,0g,71.2mg,1375.7mg,28.5g,47.4g,4.7g,2.4g,5%,24%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","chicken, wheat, onion, tomato, soy, gluten, ","SRIRACHA CHICKEN BITES (boneless chicken breast meat, water, seasoning (modified food starch, carrageenan), salt, sodium phosphates. breaded with bleached enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, modified food starch, sesame seeds, dehydrated garlic, tapioca starch, sodium diacetate, salt, spice, degerminated yellow corn meal, citric acid, maltodextrin, palm oil, degermed yellow corn flour, sugar, dehydrated onion, vinegar, tomato powder, yeast, natural flavor, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), extrctive of paprika (color), paprika (with ethoxyquin to retain color), soy flour, xanthan gum, malted barley flour, canola oil (processing aid), wheat gluten, ascorbic acid (added as a dough conditioner), yellow 6, yellow 5)"
50015.0,"Pretzel Sub, Beef & Cheddar","1 6"" SUB",521.0,182,20.2g,10g,0g,75.3mg,668.9mg,30.8g,52.4g,1g,7.2g,24%,25%,6%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, beef, soy, onion, cheese, milk, ","PRETZEL HOT DOG BUN (enriched bleached wheat flour (bleached wheat flour, malted barley  flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic  acid), water, brown sugar, vegetable shortening (partially hydrogenated  soybean and/or cottonseed oils), yeast, white vinegar, malt, salt,  bicarbonates and carbonates of soda ), TOP ROUND OF BEEF (cooked roast beef containing up to 10% solution of: water, dextrose, hydrolyzed soy protein, sodium phosphate, seasoning (blend of dextrose, hydrolyzed soy protein, onion powder and spice extractives).  coating: black caramel color, salt, dextrose, onion powder, citric acid, spice extractives, tricalcium phosphate and soybean oil ), CHEDDAR CHEESE (pasteurized milk, cheese culture, salt, enzymes, annatto color.), KOSHER SALT (salt, yellow prussiate of soda), VEGETABLE PAN SPRAY (soybean oil, soybean lecithin (hr), silicon dioxide, water and  propellant (non-chloroflurocarbon). contains: soy.)"
50016.0,"Pretzel Sub, Ham & Swiss","1 6"" SUB",514.0,176,19.5g,8.3g,0g,71.6mg,1086.4mg,28.3g,55g,1g,8.9g,26%,18%,5%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, cheese, milk, soy, ","PRETZEL HOT DOG BUN (enriched bleached wheat flour (bleached wheat flour, malted barley  flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic  acid), water, brown sugar, vegetable shortening (partially hydrogenated  soybean and/or cottonseed oils), yeast, white vinegar, malt, salt,  bicarbonates and carbonates of soda ), HAM (easy slice carving ham cured with water, salt, sodium lactate, sugar, sodium phosphate, sodium  diacetate, sodium erythorbate, sodium nitrite.), SWISS CHEESE (pasteurized part-skim milk, cheese culture, salt, and enzymes.), KOSHER SALT (salt, yellow prussiate of soda), VEGETABLE PAN SPRAY (soybean oil, soybean lecithin (hr), silicon dioxide, water and  propellant (non-chloroflurocarbon). contains: soy.)"
50017.0,"Pretzel Sub, Turkey & Provolone","1 6"" SUB",444.0,122,13.6g,5.6g,0g,49.4mg,1205.9mg,27.2g,55.9g,1g,8.5g,24%,15%,4%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","wheat, turkey, cheese, milk, soy, ","PRETZEL HOT DOG BUN (enriched bleached wheat flour (bleached wheat flour, malted barley  flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic  acid), water, brown sugar, vegetable shortening (partially hydrogenated  soybean and/or cottonseed oils), yeast, white vinegar, malt, salt,  bicarbonates and carbonates of soda ), TURKEY BREAST (turkey breast meat, turkey broth, modified food starch, contains 2% or less salt, sugar, sodium phosphate, flavoring), PROVOLONE CHEESE (pasteurized milk, cheese cultures, salt, enzymes. contains: milk.), KOSHER SALT (salt, yellow prussiate of soda), VEGETABLE PAN SPRAY (soybean oil, soybean lecithin (hr), silicon dioxide, water and  propellant (non-chloroflurocarbon). contains: soy.)"
50018.0,"Sandwich, Gluten Free Beef & Jack",1 SANDWICH,410.0,160,17.8g,11.1g,0g,25.2mg,864.4mg,9.8g,47.5g,3g,1.1g,32%,3%,51%,45%,lunch & dinner,Dxpress,"Milk, Eggs, Soybeans","gluten, egg, soy, cheese, milk, ","GLUTEN FREE BREAD (egg whites, corn starch, tapioca starch,palm oil, organic honey,  filtered water, distilled monoglycerides, maltodextrin, contains less  than 2% of the following: rice bran and germ, salt, yeast, organic apple  cider vinegar, carbohydrate gum, leavening (sodium acid pyrophosphate,  baking soda, mono calcium phosphate), pectin, xanthan gum, guar gum,  citrus fiber, calcium sulfate, ascorbic acid added as a dough  conditioner, enzyme. manufactured on shared equipment with soy.), FRESH TOMATOES, GREEN LEAF LETTUCE, MONTEREY JACK CHEESE (monterey jack cheese (pasteurized milk, cheese culture, salt, enzymes), potato starch and powdered cellulose added to prevent caking, natamycin (a natural mold inhibitor). contains: milk)"
50019.0,"Sandwich, Gluten Free Ham & Swiss",1 SANDWICH,412.0,154,17.1g,10.7g,0g,26.1mg,766.9mg,10.5g,48.8g,3g,1.3g,33%,2%,51%,45%,lunch & dinner,Dxpress,"Milk, Eggs, Soybeans","gluten, egg, soy, cheese, milk, ","GLUTEN FREE BREAD (egg whites, corn starch, tapioca starch,palm oil, organic honey,  filtered water, distilled monoglycerides, maltodextrin, contains less  than 2% of the following: rice bran and germ, salt, yeast, organic apple  cider vinegar, carbohydrate gum, leavening (sodium acid pyrophosphate,  baking soda, mono calcium phosphate), pectin, xanthan gum, guar gum,  citrus fiber, calcium sulfate, ascorbic acid added as a dough  conditioner, enzyme. manufactured on shared equipment with soy.), FRESH TOMATOES, GREEN LEAF LETTUCE, SWISS CHEESE (pasteurized part-skim milk, cheese culture, salt, and enzymes.)"
50020.0,"Sandwich, Gluten Free Turkey/Provolone",1 SANDWICH,405.0,156,17.3g,10.2g,0g,20.3mg,914.9mg,10g,48.3g,3g,1g,31%,2%,51%,45%,lunch & dinner,Dxpress,"Milk, Eggs, Soybeans","gluten, egg, soy, cheese, milk, ","GLUTEN FREE BREAD (egg whites, corn starch, tapioca starch,palm oil, organic honey,  filtered water, distilled monoglycerides, maltodextrin, contains less  than 2% of the following: rice bran and germ, salt, yeast, organic apple  cider vinegar, carbohydrate gum, leavening (sodium acid pyrophosphate,  baking soda, mono calcium phosphate), pectin, xanthan gum, guar gum,  citrus fiber, calcium sulfate, ascorbic acid added as a dough  conditioner, enzyme. manufactured on shared equipment with soy.), FRESH TOMATOES, GREEN LEAF LETTUCE, PROVOLONE CHEESE (pasteurized milk, cheese cultures, salt, enzymes. contains: milk.)"
50021.0,"Sandwich, Peanut Butter & Jelly*",1 SANDWICH,457.0,166,18.4g,2.2g,0g,0mg,823.2mg,16.8g,67.6g,8.6g,20.9g,10%,20%,0%,4%,lunch & dinner,Dxpress,"Peanuts, Wheat, Soybeans, Gluten","wheat, gluten, soy, peanuts, ","WHOLE WHEAT BREAD (whole wheat flour, water, brown sugar, wheat gluten,  yeast, contains 2% or less of each of the following: raisin juice  concentrate, salt, soybean oil, cultured wheat flour, vinegar, soy  lecithin, calcium sulfate, enzymes, wheat starch, topping mixtures  (wheat cuts, wheat flakes, wheat bran, flaxseed)), Fresh Ground Peanut Butter (Roasted Peanuts (BLANCHED PEANUTS, KOSHER SALT (salt, yellow prussiate of soda)), PEANUT OIL), STRAWBERRY PRESERVES (strawberries, high fructose corn syrup, sugar, corn syrup, pectin, citric acid.)"
50022.0,"Sandwich, Turkey Bagel",1/2 BAGEL,107.0,72,8g,3.6g,0g,32.8mg,733.9mg,14.7g,33.5g,1.5g,4.6g,19%,5%,22%,7%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","cheese, wheat, milk, turkey, ","ASIAGO CHEESE BAGEL (flour (wheat flour, malted barley flour), water, shredded asiago fresh cheese (cultured milk, enzymes, salt, cellulose), sugar, contains less than 2% of each of the following: salt, yeast extract, degerminated yellow corn meal, cultured wheat flour, yeast, guar & xanthan gum blend, inactive dry yeast, soybean oil, ascorbic acid added as a dough conditioner, enzymes, potato starch), SMOKED TURKEY BREAST (turkey breast, turkey broth, salt, dextrose, modified food starch, carrageenan, sodium phosphate, sodium erythorbate, sodium nitrate. ), FRESH CUCUMBERS, FRESH TOMATOES, HAVARTI CHEESE WITH DILL (cultured pasteurized milk, enzymes, salt, dill, annatto coloring), GREEN LEAF LETTUCE, PARMESAN CHEESE (pasteurized part-skim milk, cheese cultures, salt, enzymes and powdered  cellulose (anti-caking agent).  contains: milk. ), FRESH SPINACH"
50024.0,Banana Peppers**,1/2 OZ,5.0,1,0.1g,0g,0g,0mg,2.5mg,0.3g,1g,0.7g,0.4g,0%,1%,1%,27%,lunch & dinner,Dxpress,,None,"BANANA PEPPERS (fresh peppers, water, vinegar, salt, calcium chloride, sodium benzoate  (preservative), natural flavors, yellow 5, sodium metabisulfite.)"
50025.0,"Cheese, American*",1 SLICE,49.0,31,3.5g,2g,0g,9.9mg,207.1mg,2g,0.5g,0g,0g,7%,0%,3%,0%,lunch & dinner,Dxpress,"Milk, Soybeans","cheese, milk, cream, soy, ","AMERICAN CHEESE (cultured milk and skim milk, water, cream, sodium citrate, salt, sodium  phosphate, sorbic acid (preservative), citric acid, artificial color,  acetic acid, enzymes, soy lecithin (for slice separation).  contains: milk, soy.)"
50026.0,"Cheese, Cheddar*",1 OZ,114.0,85,9.4g,6g,- - - g,29.8mg,176.1mg,7.1g,0.4g,0g,0.2g,20%,1%,6%,0%,lunch & dinner,Dxpress,Milk,"cheese, milk, ","CHEDDAR CHEESE (pasteurized milk, cheese culture, salt, enzymes, annatto color.)"
50027.0,"Cheese, Pepper Jack*",1 OZ,111.0,82,9.1g,6.1g,0g,30.4mg,374.6mg,5.1g,1g,0g,0g,15%,0%,6%,2%,lunch & dinner,Dxpress,"Milk, Gluten","cheese, milk, cream, ","JALAPENO CHEESE (monterey jack and american cheeses (milk, cheese cultures, salt, enzymes), water, cream, sweet red bell peppers, jalapeno peppers, salt, sodium phosphate, sorbic acid (preservative), added color, natural flavor  contains: milk )"
50028.0,"Cheese, Provolone*",1 OZ,101.0,73,8.1g,4.6g,0g,20.3mg,202.5mg,7.1g,1g,0g,0g,20%,0%,4%,0%,lunch & dinner,Dxpress,Milk,"cheese, milk, ","PROVOLONE CHEESE (pasteurized milk, cheese cultures, salt, enzymes. contains: milk.)"
50029.0,"Cheese, Shredded Parmesan*",1 OZ,101.0,64,7.1g,4.1g,0g,20.3mg,435.4mg,9.1g,1g,0g,1g,30%,0%,4%,0%,lunch & dinner,Dxpress,Milk,"cheese, milk, ","PARMESAN CHEESE (pasteurized part-skim milk, cheese cultures, salt, enzymes and powdered  cellulose (anti-caking agent).  contains: milk. )"
50030.0,"Cheese, Swiss*",1 OZ,108.0,71,7.9g,5g,- - - g,26.1mg,54.4mg,7.6g,1.5g,0g,0.4g,22%,0%,5%,0%,lunch & dinner,Dxpress,Milk,"cheese, milk, ","SWISS CHEESE (pasteurized part-skim milk, cheese culture, salt, and enzymes.)"
50031.0,"Chicken Breast, Crispy Fried",3 OZ,201.0,27,3g,1.1g,0g,55.3mg,1239.3mg,22.9g,19.9g,0g,1.7g,4%,8%,0%,0%,lunch & dinner,Dxpress,"Milk, Wheat, Soybeans, Gluten","chicken, wheat, pepper, milk, gluten, soy, ","CHICKEN BREAST (Halal certified chicken), SEASONED FLOUR (wheat flour, salt, pepper and other spices, dextrose, monosodium glutamate,  disodium inosinate, disodium guanylate.), SWEET ROLL (unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), nonfat milk, sugar, water , butter* (made from milk) , wheat gluten, yeast, contains 2% or less of each of the following: yellow corn flour, calcium sulfate, salt, potato flour, dough conditioners (contains one or more of the following:  sodium stearoyl lactylate, calcium stearoyl lactylate, monoglycerides, mono- and diglycerides, distilled monoglycerides, calcium peroxide, calcium iodate, datem, ethoxylated mono- and diglycerides,  enzymes, ascorbic acid), soy flour, wheat starch, soy lecithin, glaze (water, sunflower oil, vegetable proteins, wheat maltodextrins, wheat dextrose, corn starch), calcium carbonate, monocalcium phosphate , calcium propionate (to retard spoilage).)"
50032.0,"Chicken Breast, Grilled",1 EACH,108.0,40,4.4g,1.5g,0g,48.9mg,518.1mg,13.7g,2.9g,0g,2g,0%,0%,0%,0%,lunch & dinner,Dxpress,,"chicken, onion, gluten, ","CHICKEN BREAST (chicken breast with rib meat, water, seasoning [corn syrup solids, brown sugar, salt, dextrose, vinegar powder  (maltodextrin, modified corn starch, dried vinegar), garlic powder, onion powder, chicken type flavor (hydrolyzed corn gluten, autolyzed yeast extract, thiamine hydrochloride, disodium inosinate, disodium guanylate)], sodium  phosphates.glazed with: water, caramel glaze (maltodextrin, corn starch, caramel color, xanthan gum, guar  gum))"
50033.0,Deli Meat: Ham,4 OZ,182.0,91,10.1g,3g,0g,60.8mg,951.8mg,18.2g,2g,0g,2g,0%,4%,0%,0%,lunch & dinner,Dxpress,,None,"HAM (easy slice carving ham cured with water, salt, sodium lactate, sugar, sodium phosphate, sodium  diacetate, sodium erythorbate, sodium nitrite.)"
50034.0,Deli Meat: Roast Beef,4 OZ,182.0,82,9.1g,4.1g,0g,60.8mg,232.9mg,22.3g,0g,0g,0g,,12%,0%,0%,lunch & dinner,Dxpress,Soybeans,"beef, soy, onion, ","TOP ROUND OF BEEF (cooked roast beef containing up to 10% solution of: water, dextrose, hydrolyzed soy protein, sodium phosphate, seasoning (blend of dextrose, hydrolyzed soy protein, onion powder and spice extractives).  coating: black caramel color, salt, dextrose, onion powder, citric acid, spice extractives, tricalcium phosphate and soybean oil )"
50035.0,Deli Meat: Turkey,4 OZ,97.0,18,1.9g,0g,0g,38.9mg,913.7mg,17.5g,3.9g,0g,1.9g,0%,0%,0%,0%,lunch & dinner,Dxpress,"Wheat, Gluten","turkey, ","TURKEY BREAST (turkey breast meat, turkey broth, modified food starch, contains 2% or less salt, sugar, sodium phosphate, flavoring)"
50036.0,Feathered Onions,1/2 OZ,6.0,0,0g,0g,0g,0mg,0.6mg,0.2g,1.3g,0.2g,0.6g,0%,0%,0%,2%,lunch & dinner,Dxpress,,None,None
50037.0,Fresh Spinach**,1/2 OZ,2.0,0,0g,0g,0g,0mg,6.6mg,0.3g,0.4g,0.2g,0g,1%,2%,20%,2%,lunch & dinner,Dxpress,,None,FRESH SPINACH
50038.0,Green Pepper Strips*,1/2 OZ,3.0,0,0g,0g,0g,0mg,0.4mg,0.1g,0.7g,0.2g,0.3g,0%,0%,1%,19%,lunch & dinner,Dxpress,,"pepper, ",FRESH GREEN PEPPER
50039.0,Jalapenos**,1/4 OZ,1.0,0,0g,0g,0g,0mg,52.4mg,0g,0g,0g,0g,0%,0%,0%,3%,lunch & dinner,Dxpress,,None,"JALAPENO PEPPERS (fresh peppers, water, vinegar, salt, calcium chloride, sodium benzoate (preservative), natural flavors, yellow 5, sodium metabisulfite. )"
50040.0,Mayonnaise,1/2 OZ,55.0,42,4.7g,0.7g,- - - g,3.6mg,99.5mg,0.1g,3.3g,0g,0.9g,0%,0%,1%,0%,lunch & dinner,Dxpress,"Eggs, Soybeans","egg, ","MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.)"
50041.0,Romaine Lettuce,1/2 OZ,2.0,0,0g,0g,0g,0mg,1.1mg,0.2g,0.5g,0.3g,0.2g,0%,1%,25%,1%,lunch & dinner,Dxpress,,None,CHOPPED ROMAINE LETTUCE
50042.0,"Salad Dressing, Caesar",2 TBSP,150.0,144,16g,2.5g,0g,0mg,270mg,1g,0g,0g,1g,2%,0%,2%,0%,lunch & dinner,Dxpress,"Milk, Fish, Soybeans","cheese, milk, ","CAESAR DRESSING (soybean oil, vinegar (distilled, cider), water, romano cheese (cultured  milk, salt, enzymes), salt, contains less than 2% of garlic,  spices, maltodextrin, anchovy extract (fish), carrageenan, xanthan gum, beta carotene. contains: milk, fish)"
50043.0,"Salad Dressing, Italian**",2 TBSP,120.0,108,12g,2g,0g,0mg,270mg,0g,4g,0g,2g,0%,0%,0%,0%,lunch & dinner,Dxpress,Soybeans,"onion, pepper, ","ITALIAN DRESSING (soybean oil, vinegar, water, high fructose corn syrup, salt, contains less than 2% of: garlic, xanthan gum, onion, red bell pepper, spices, lemon juice concentrate, dextrose, beta carotene, paprika.)"
50044.0,"Salad Dressing, Olive Oil**",1 TBSP,240.0,253,28g,4g,0g,0mg,0mg,0g,0g,0g,0g,0%,0%,0%,0%,lunch & dinner,Dxpress,Soybeans,None,"SOY/OLIVE BLEND OIL (80% soybean oil, 20% extra virgin olive oil)"
50045.0,"Salad Dressing, Ranch*",1 OZL,60.0,42,4.7g,0.7g,0g,3.9mg,245.7mg,0.6g,4.1g,0g,1.6g,2%,0%,1%,0%,lunch & dinner,Dxpress,"Milk, Eggs, Soybeans","egg, milk, onion, ","MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), BUTTERMILK (cultured nonfat milk, contains less than 1% of: food starch - modified (corn), locust bean gum, carrageenan, salt, sodium citrate, vitamin a palmitate, vitamin d3. contains: milk.), RANCH DRESSING MIX (salt, monosodium glutamate, maltodextrin, dehydrated parsley, garlic powder, onion powder, canola oil, carrageenan, buttermilk product, turmeric (color), with not more than 2% calcium stearate added as an anti-caking agent. Contains: Milk)"
50046.0,"Sauce, BBQ",1/2 OZ,30.0,0,0g,0g,0g,0mg,195mg,0g,8g,0g,6.5g,0%,1%,0%,3%,lunch & dinner,Dxpress,,"tomato, ","BBQ SAUCE (high fructose corn syrup, tomato paste, water, distilled and cider vinegar, corn syrup, sugar, molasses, salt, modified food starch, spices, pineapple juice concentrate, natural smoke flavor, onion*, garlic*, caramel color, natural flavor, sodium benzoate (a preservative). *dehydrated)"
50047.0,"Sauce, Honey Mustard",1 OZL,23.0,0,0g,0g,0g,0mg,145mg,0g,6.1g,0g,4.6g,0%,0%,0%,19%,lunch & dinner,Dxpress,,None,"HONEY MUSTARD SAUCE (vinegar, water, sugar, spice mix (sugar, mustard, modified food starch, honey, maltodextrin, xanthan gum, turmeric, artificial flavor, extractives of turmeric [color]), salt, turmeric, ascorbic acid, xanthan gum, disodium calcium edta (to protect flavor))"
50048.0,Shredded Iceberg Lettuce,1/2 OZ,2.0,0,0g,0g,0g,0mg,1.4mg,0.1g,0.4g,0.2g,0.3g,0%,0%,1%,1%,lunch & dinner,Dxpress,,None,SHREDDED ICEBERG LETTUCE
50049.0,Sliced Cucumbers**,1/2 OZ,2.0,0,0g,0g,0g,0mg,0.3mg,0.1g,0.5g,0.1g,0.2g,0%,0%,0%,1%,lunch & dinner,Dxpress,,None,FRESH CUCUMBERS
50050.0,Sliced Pickles*,1/2 OZ,0.0,0,0g,0g,0g,0mg,191.9mg,0g,0g,0g,0g,0%,0%,0%,0%,lunch & dinner,Dxpress,,None,"PICKLES (cucumbers, water, vinegar, salt, alum, calcium chloride, potassium sorbate (preservative), natural flavors, polysorbate 80, yellow 5, blue 1.)"
50051.0,Sliced Tomatoes**,1/2 OZ,3.0,0,0g,0g,0g,0mg,0.7mg,0.1g,0.6g,0.2g,0.4g,0%,0%,2%,3%,lunch & dinner,Dxpress,,None,FRESH TOMATOES
50052.0,Tortilla for Wraps and Burritos,1 TORTILLA,331.0,82,9.1g,4.5g,0g,0mg,650.9mg,9.1g,54.4g,2.3g,1.1g,14%,19%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","wheat, soy, ","PLAIN WRAP (enriched unbleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin and folic acid), water, vegetable shortening (contains one or more of the following: palm oil and or corn oil), contains 2% or less of the following: salt, aluminum free leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), wheat protein, preservatives (calcium propionate, sorbic acid), fumaric acid, gum blend, dough conditioner (lecithin, mono and diglycerides, sodium metabisulphite). allergens: wheat and soy )"
50053.0,Wheat Sub Roll*,1 ROLL,230.0,23,2.5g,1g,0g,0mg,490mg,9g,46g,4g,5g,10%,15%,0%,0%,lunch & dinner,Dxpress,"Eggs, Wheat, Soybeans, Gluten","wheat, gluten, egg, ","12 GRAIN SUB ROLL (enriched wheat flour (flour, malted barley flour, niacin, reduced iron,  thiamin mononitrate, riboflavin, folic acid), water, wheat bran, high fructose corn syrup, yeast, contains 2% or less of each of the following: yeast, soybean oil, salt, whole wheat, yellow corn meal, wheat gluten, rye meal, bleached flour, barley flour, sodium stearoyl lactylate, calcium stearoyl-2 lactylate, monocalcium phsophate,  honey, ammonium sulfate, polysorbate 60, calcium stearate, wheat  starch, molasses, calcium sulfate, calcium peroxide, calcium propionate (to retard spoilage) *manufactured in a facility that also processes products containing egg)"
50054.0,White Sub Roll*,1 ROLL,220.0,18,2g,0.5g,0g,0mg,470mg,8g,43g,2g,4g,15%,15%,0%,0%,lunch & dinner,Dxpress,"Eggs, Wheat, Soybeans, Gluten","wheat, egg, ","WHITE SUB ROLL (enriched wheat flour (flour, niacin, reduced iron, thiamin mononitrate,  riboflavin, folic acid), water, yeast, high fructose corn syrup,  contains 2% or less of each of the following:  sal, soybean oil, yellow  corn meal, calcium stearoyl-2 lactylate, sodium stearoyl lactylate,  monocalcium phosphate, ammonium, sulfate, calcium stearate, wheat  starch, calcium sulfate, calcium peroxide, calcium propionate (to  preserve freshness) *manufactured in a facility that also processes products containing egg)"
50055.0,Whole Wheat Tortilla for Wraps and Burritos,1 TORTILLA,310.0,81,9g,2.5g,0g,0mg,520mg,8g,49g,6g,1g,15%,13%,0%,0%,lunch & dinner,Dxpress,"Wheat, Soybeans, Gluten","wheat, soy, ","WHOLE WHEAT TORTILLA (whole wheat flour, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin and folic acid), water, vegetable shortening (contains one or more of the following: palm oil or corn oil), contains 2% or  less of the following: salt, aluminum free leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), wheat protein, preservatives (calcium propionate, sorbic acid), dough conditioner (lecithin, fumaric acid, gum blend, mono and diglycerides, sodium metabisulphite)  allergens: wheat and soy )"
50056.0,Bento Box - Fruit *,1 EACH,194.0,42,4.7g,3.7g,0g,3.6mg,114.3mg,2.9g,38.4g,3.8g,31.2g,10%,5%,45%,196%,lunch & dinner,Dxpress,"Milk, Soybeans, Gluten","milk, soy, ","Vanilla Pudding* (WHOLE MILK (milk, vitamin D3 added), VANILLA PUDDING (dextrose, sugar, modified food starch, sodium phosphate, calcium sulfate, natural and artificial flavor, salt, xanthan gum, mono and diglycerides, yellow 5, yellow 6.  contains: milk )), FRESH STRAWBERRIES, HONEYDEW, CANTALOUPE, FRESH PINEAPPLE, RED GRAPES, Whipped Topping** (WHIPPED TOPPING (water, high fructose corn syrup, hydrogenated coconut oil,  partially hydrogenated palm kernel oil, contains less than 2% of the  following: carbohydrate gum, sugar, polysorbate 60, polyglycerol esters  of fatty acids, salt, sodium alginate, soy lecithin, artificial flavor,  sodium citrate, natural flavor, colored with turmeric and annatto  extracts. contains soy))"
